file old,file new,conjunction model count,percentage of old,percentage of new,retainment
2008-10-24_22-43-27.dimacs,2008-10-26_00-24-38.dimacs,180461484519783155964848817927671496949553135784836286647755436478525271714817381691129193446762971501411697578362500000000000000,0.751937984496124,1.0,0.751937984496124
2008-10-26_00-24-38.dimacs,2008-10-26_11-08-14.dimacs,180461484519783155964848817927671496949553135784836286647755436478525271714817381691129193446762971501411697578362500000000000000,1.0,1.0,1.0
2008-10-26_11-08-14.dimacs,2008-11-06_00-49-59.dimacs,3742647907062639727130138355195257759619206438812055369200921000492290868551277357495201734112889298013184981250000000000000000,0.020739316852136116,0.029758702220905733,0.020739316852136116
2008-11-06_00-49-59.dimacs,2008-11-06_23-07-42.dimacs,125766502829326966011376841757891305841549464895761242631861072506909217603716208786645686396601962146000536801250000000000000000,1.0,0.5,0.5
2008-11-06_23-07-42.dimacs,2008-11-06_23-42-42.dimacs,35933286522664847431821954787968944526156989970217497894817449287688347886776059653327338970457703470285867657500000000000000000,0.14285714285714285,0.013888888888888888,0.013888888888888888
2008-11-06_23-42-42.dimacs,2008-11-10_13-32-50.dimacs,2587196629631869015091180744733764005883303277855659848426856348713561047847876295039568405872954649860582471340000000000000000000,1.0,1.0,1.0
2008-11-10_13-32-50.dimacs,2008-11-10_18-52-35.dimacs,2587196629631869015091180744733764005883303277855659848426856348713561047847876295039568405872954649860582471340000000000000000000,1.0,0.33333333333333337,0.33333333333333337
2008-11-10_18-52-35.dimacs,2008-11-14_21-18-45.dimacs,2554896274070125813826978659857786561451381062855145900770940763797259009449159015136766756542504283218065160196000000000000000000,0.32917176901157563,0.32917176901157563,0.32917176901157563
2008-11-14_21-18-45.dimacs,2008-11-22_18-41-41.dimacs,7761589888895607045273542234201292017649909833566979545280569046140683143543628885118705217618863949581747414020000000000000000000,1.0,0.836734693877551,0.836734693877551
2008-11-22_18-41-41.dimacs,2008-11-24_13-25-20.dimacs,9276046452582554761424477304289348996703550776701999944359704469777889610576532082215037943007910573890381055780000000000000000000,1.0,1.0,1.0
2008-11-24_13-25-20.dimacs,2008-11-29_09-05-50.dimacs,9276046452582554761424477304289348996703550776701999944359704469777889610576532082215037943007910573890381055780000000000000000000,1.0,0.3333333333333333,0.3333333333333333
2008-11-29_09-05-50.dimacs,2008-12-03_18-48-39.dimacs,27828139357747664284273431912868046990110652330105999833079113409333668831729596246645113829023731721671143167340000000000000000000,1.0,1.0,1.0
2008-12-03_18-48-39.dimacs,2009-01-22_13-27-14.dimacs,0,0.0,0.0,0.0
2009-01-22_13-27-14.dimacs,2009-01-23_02-07-14.dimacs,27828139357747664284273431912868046990110652330105999833079113409333668831729596246645113829023731721671143167340000000000000000000,1.0,0.3333333333333333,0.3333333333333333
2009-01-23_02-07-14.dimacs,2009-01-31_14-22-24.dimacs,79228681823503748226034376529002458917317317539378634066991155752771941746131485535084465595896630055156036823880000000000000000000,0.9490235861019527,0.9592412201999487,0.9490235861019527
2009-01-31_14-22-24.dimacs,2009-01-31_21-45-57.dimacs,82595159752401956662148611127642595466716957702062012692499331531684485502848456726981427121751136783849198196140000000000000000000,1.0,1.0,1.0
2009-01-31_21-45-57.dimacs,2009-02-03_23-59-41.dimacs,8260530145585191529087774516450834417893165206362276631289624401082804063292916447914785730094122314797125834572000000000000000000,0.10001227881086538,0.10001227881086538,0.10001227881086538
2009-02-03_23-59-41.dimacs,2009-02-04_23-43-44.dimacs,20664917605326290120365742070727553825439988636209735536967419318393332613443729995998216991409227401530611680940000000000000000000,0.25019526165061184,1.0,0.25019526165061184
2009-02-04_23-43-44.dimacs,2009-02-18_13-23-46.dimacs,20664917605326290120365742070727553825439988636209735536967419318393332613443729995998216991409227401530611680940000000000000000000,1.0,1.0,1.0
2009-02-18_13-23-46.dimacs,2009-03-08_09-30-56.dimacs,20664917605326290120365742070727553825439988636209735536967419318393332613443729995998216991409227401530611680940000000000000000000,1.0,0.33333333333333337,0.33333333333333337
2009-03-08_09-30-56.dimacs,2009-03-20_22-17-13.dimacs,61994752815978870361097226212182661476319965908629206610902257955179997840331189987994650974227682204591835042820000000000000000000,1.0,0.7499999999999999,0.7499999999999999
2009-03-20_22-17-13.dimacs,2009-03-28_02-13-01.dimacs,82659670421305160481462968282910215301759954544838942147869677273573330453774919983992867965636909606122446723760000000000000000000,1.0,1.0,1.0
2009-03-28_02-13-01.dimacs,2009-03-31_23-41-53.dimacs,41329835210652580240731484141455107650879977272419471073934838636786665226887459991996433982818454803061223361880000000000000000000,0.5,1.0,0.5
2009-03-31_23-41-53.dimacs,2009-04-02_10-02-37.dimacs,13776764499504804226164364836957000887242237189132393861939698897249702137099761387626833109413835155141783489880000000000000000000,0.33333702951600214,0.3333333419975846,0.3333333419975846
2009-04-02_10-02-37.dimacs,2009-04-07_20-07-23.dimacs,41330292424226297585655403269894724621286723995557605981316223293129259205895177135184988889793508367941880411480000000000000000000,1.0,0.8754031533317601,0.8754031533317601
2009-04-07_20-07-23.dimacs,2009-04-13_14-23-12.dimacs,47212866742510976489544590676735329806214092274833625426893201940786579449556824585992346440790694497009932200280000000000000000000,1.0,0.500812466770447,0.500812466770447
2009-04-13_14-23-12.dimacs,2009-04-20_22-04-21.dimacs,94272546861640973030810251674580937344819545062765511176746261809359953440834569906074097034818076399793032411480000000000000000000,1.0,0.5004065637047237,0.5004065637047237
2009-04-20_22-04-21.dimacs,2009-04-22_21-35-52.dimacs,188391907099900966113341573670272152422030450638629282676452381546506701423390060546237598222872840205359232833880000000000000000000,1.0,0.5862249487769537,0.5862249487769537
2009-04-22_21-35-52.dimacs,2009-04-25_13-16-53.dimacs,321364533346703633270227652098388698483025991332916940887555211027715938985976824081472771448541755822311735125880000000000000000000,1.0,1.0,1.0
2009-04-25_13-16-53.dimacs,2009-04-26_01-08-51.dimacs,321364533346703633270227652098388698483025991332916940887555211027715938985976824081472771448541755822311735125880000000000000000000,1.0,1.0,1.0
2009-04-26_01-08-51.dimacs,2009-04-29_12-01-51.dimacs,321364533346703633270227652098388698483025991332916940887555211027715938985976824081472771448541755822311735125880000000000000000000,1.0,0.3333333333333333,0.3333333333333333
2009-04-29_12-01-51.dimacs,2009-05-14_00-23-34.dimacs,33246980175408990691335963942603785288599821897677850973882081856155113447844548757805457711828649744604449551240000000000000000000,0.03448522028776642,0.03448522028776642,0.03448522028776642
2009-05-14_00-23-34.dimacs,2009-05-17_16-44-54.dimacs,964093600040110899810682956295166095449077973998750822662665633083147816957930472244418314345625267466935205377640000000000000000000,1.0,0.5102042682691323,0.5102042682691323
2009-05-17_16-44-54.dimacs,2009-05-19_17-36-16.dimacs,1889622764840438669847226917521638299567779645554148950732663752935385547466060724471610639964189636795096188772040000000000000000000,1.0,1.0,1.0
2009-05-19_17-36-16.dimacs,2009-05-25_04-15-37.dimacs,1889622764840438669847226917521638299567779645554148950732663752935385547466060724471610639964189636795096188772040000000000000000000,1.0,1.0,1.0
2009-05-25_04-15-37.dimacs,2009-06-03_12-47-26.dimacs,1889622764840438669847226917521638299567779645554148950732663752935385547466060724471610639964189636795096188772040000000000000000000,1.0,0.6668474106900286,0.6668474106900286
2009-06-03_12-47-26.dimacs,2009-06-10_13-39-35.dimacs,2833665894998569582736910173301291327943699598836018274052271967404692702107239641533000423524686547623588355817160000000000000000000,1.0,0.5001355947794405,0.5001355947794405
2009-06-10_13-39-35.dimacs,2009-06-17_11-54-52.dimacs,2846452176912253797835530113718786092691403077328089739814187292513514293938906800168913044457648872782066076459400000000000000000000,0.5023923444976076,1.0,0.5023923444976076
2009-06-17_11-54-52.dimacs,2009-06-18_08-20-02.dimacs,2846452176912253797835530113718786092691403077328089739814187292513514293938906800168913044457648872782066076459400000000000000000000,1.0,1.0,1.0
2009-06-18_08-20-02.dimacs,2009-06-19_12-10-38.dimacs,124179923190082585642333268607179141592369125461443489928737251040333228778576358702848401291136997803431014400000000000000000000,4.3626210971437875e-05,4.3626210971437875e-05,4.3626210971437875e-05
2009-06-19_12-10-38.dimacs,2009-06-19_13-14-48.dimacs,2846452176912253797835530113718786092691403077328089739814187292513514293938906800168913044457648872782066076459400000000000000000000,1.0,0.6,0.6
2009-06-19_13-14-48.dimacs,2009-06-19_13-45-01.dimacs,2846452176912253797835530113718786092691403077328089739814187292513514293938906800168913044457648872782066076459400000000000000000000,0.6,1.0,0.6
2009-06-19_13-45-01.dimacs,2009-06-26_01-55-45.dimacs,2846452176912253797835530113718786092691403077328089739814187292513514293938906800168913044457648872782066076459400000000000000000000,1.0,0.875026882599305,0.875026882599305
2009-06-26_01-55-45.dimacs,2009-07-03_22-16-17.dimacs,3252988260722625170207667922227554055504206116696995310242316792082501077421180667386606033351135445170183968350600000000000000000000,1.0,0.625,0.625
2009-07-03_22-16-17.dimacs,2009-07-04_16-50-43.dimacs,5204781217156200272332268675564086488806729786715192496387706867332001723873889067818569653361816712272294349360960000000000000000000,1.0,0.3333333333333333,0.3333333333333333
2009-07-04_16-50-43.dimacs,2009-07-05_12-49-29.dimacs,15614343651468600816996806026692259466420189360145577489163120601996005171621667203455708960085450136816883048082880000000000000000000,1.0,1.0,1.0
2009-07-05_12-49-29.dimacs,2009-07-11_21-36-13.dimacs,15614343651468600816996806026692259466420189360145577489163120601996005171621667203455708960085450136816883048082880000000000000000000,1.0,0.19999999999999998,0.19999999999999998
2009-07-11_21-36-13.dimacs,2009-07-27_02-55-02.dimacs,78071718257343004084984030133461297332100946800727887445815603009980025858108336017278544800427250684084415240414400000000000000000000,1.0,0.4974358974358974,0.4974358974358974
2009-07-27_02-55-02.dimacs,2009-08-13_00-59-32.dimacs,156948299589503977284246246144587144121233862125174619092103531824186649920939438385250682846219730756664546101864000000000000000000000,1.0,1.0,1.0
2009-08-13_00-59-32.dimacs,2009-08-21_00-05-51.dimacs,134509888842825688330198479381142438882106701567387589311744821926475221909420201278610111258188781427128109730248000000000000000000000,0.8570331070462971,1.0,0.8570331070462971
2009-08-21_00-05-51.dimacs,2009-08-21_13-18-31.dimacs,134509888842825688330198479381142438882106701567387589311744821926475221909420201278610111258188781427128109730248000000000000000000000,1.0,1.0,1.0
2009-08-21_13-18-31.dimacs,2009-08-21_14-40-29.dimacs,134509888842825688330198479381142438882106701567387589311744821926475221909420201278610111258188781427128109730248000000000000000000000,1.0,0.5,0.5
2009-08-21_14-40-29.dimacs,2009-08-22_18-00-39.dimacs,134509888842825688330198479381142438882106701567387589311744821926475221909420201278610111258188781427128109730248000000000000000000000,0.5,0.5,0.5
2009-08-22_18-00-39.dimacs,2009-09-04_02-21-13.dimacs,269019777685651376660396958762284877764213403134775178623489643852950443818840402557220222516377562854256219460496000000000000000000000,1.0,0.75,0.75
2009-09-04_02-21-13.dimacs,2009-09-13_14-57-24.dimacs,358693036914201835547195945016379837018951204179700238164652858470600591758453870076293630021836750472341625947328000000000000000000000,1.0,1.0,1.0
2009-09-13_14-57-24.dimacs,2009-09-19_22-29-42.dimacs,358693036914201835547195945016379837018951204179700238164652858470600591758453870076293630021836750472341625947328000000000000000000000,1.0,0.5008166137257225,0.5008166137257225
2009-09-19_22-29-42.dimacs,2009-09-26_14-31-04.dimacs,716216329657633668505492829881674352873369163815573188978434610880029837365250938325381791051315212268087605044648000000000000000000000,1.0,0.6470583490975323,0.6470583490975323
2009-09-26_14-31-04.dimacs,2009-10-02_01-29-25.dimacs,1106862739036324337143335873602056257018201332327848015790739727758384758555921135295601119749967096755414659101048000000000000000000000,0.9999838693161013,1.0,0.9999838693161013
2009-10-02_01-29-25.dimacs,2009-10-09_22-11-30.dimacs,1106862739036324337143335873602056257018201332327848015790739727758384758555921135295601119749967096755414659101048000000000000000000000,1.0,0.5000276897950285,0.5000276897950285
2009-10-09_22-11-30.dimacs,2009-10-14_00-29-28.dimacs,2213602889652070733988355166240329240440314189073307897101168125997589124974411890144650834124734163191122441662840000000000000000000000,1.0,0.7142857142857143,0.7142857142857143
2009-10-14_00-29-28.dimacs,2009-10-17_21-38-19.dimacs,3099044045512899027583697232736460936616439864702631055941635376396624774964176646202511167774627828467571418327976000000000000000000000,1.0,1.0,1.0
2009-10-17_21-38-19.dimacs,2009-10-25_04-35-22.dimacs,3099044045512899027583697232736460936616439864702631055941635376396624774964176646202511167774627828467571418327976000000000000000000000,1.0,0.554749715585893,0.554749715585893
2009-10-25_04-35-22.dimacs,2009-10-27_17-34-36.dimacs,5586382396320611628292376042195025200278596546677493356929397581856207489758546571672919387795740294740825996842432000000000000000000000,1.0,1.0,1.0
2009-10-27_17-34-36.dimacs,2009-11-01_23-05-09.dimacs,5586382396320611628292376042195025200278596546677493356929397581856207489758546571672919387795740294740825996842432000000000000000000000,1.0,0.5000005473808771,0.5000005473808771
2009-11-01_23-05-09.dimacs,2009-11-02_10-49-02.dimacs,11172752561139029562502298661885791855687959255522249367663223982876895090530800532443110834153582941675729149547968000000000000000000000,1.0,1.0,1.0
2009-11-02_10-49-02.dimacs,2009-11-08_18-03-09.dimacs,11172752561139029562502298661885791855687959255522249367663223982876895090530800532443110834153582941675729149547968000000000000000000000,1.0,0.7538461538461538,0.7538461538461538
2009-11-08_18-03-09.dimacs,2009-11-21_18-32-19.dimacs,14820998295388508603319375775970948379994231665488698140777746099734656752744939481812289882040467167529028463686080000000000000000000000,1.0,1.0,1.0
2009-11-21_18-32-19.dimacs,2009-11-22_03-43-55.dimacs,14820998295388508603319375775970948379994231665488698140777746099734656752744939481812289882040467167529028463686080000000000000000000000,1.0,0.33333333333333337,0.33333333333333337
2009-11-22_03-43-55.dimacs,2009-11-23_06-20-09.dimacs,44462994886165525809958127327912845139982694996466094422333238299203970258234818445436869646121401502587085391058240000000000000000000000,1.0,0.5647818137051105,0.5647818137051105
2009-11-23_06-20-09.dimacs,2009-11-27_02-35-15.dimacs,78725967811316584999175947993599505763136101550777824195091534550523402296741075916051314967643910279664119868631360000000000000000000000,1.0,0.9999792417003516,0.9999792417003516
2009-11-27_02-35-15.dimacs,2009-12-05_17-56-25.dimacs,78727602062470795889931124683352557408548785182215608662283294240112326549202911312723002355416415100385959103058560000000000000000000000,1.0,1.0,1.0
2009-12-05_17-56-25.dimacs,2009-12-07_01-37-34.dimacs,78727602062470795889931124683352557408548785182215608662283294240112326549202911312723002355416415100385959103058560000000000000000000000,1.0,1.0,1.0
2009-12-07_01-37-34.dimacs,2009-12-11_02-21-10.dimacs,749786686309245675142201187460500546748083668402053415831269468953450729040027726787838117670632524765580562886272000000000000000000000,0.009523809523809525,0.009523809523809525,0.009523809523809525
2009-12-11_02-21-10.dimacs,2010-01-06_08-54-49.dimacs,78727602062470795889931124683352557408548785182215608662283294240112326549202911312723002355416415100385959103058560000000000000000000000,1.0,0.33333646993531213,0.33333646993531213
2010-01-06_08-54-49.dimacs,2010-01-06_09-19-04.dimacs,236180583773953131428328724668176646028981824508339484474270501278855423400942683758635408513087134760733792651573120000000000000000000000,1.0,0.5000001589514177,0.5000001589514177
2010-01-06_09-19-04.dimacs,2010-01-13_18-31-29.dimacs,118104962463061447851123306425856342875473183668252528601249485074333702363766704906800458304641087938750217540466560000000000000000000000,0.2500311374494726,1.0,0.2500311374494726
2010-01-13_18-31-29.dimacs,2010-01-13_18-55-37.dimacs,118104962463061447851123306425856342875473183668252528601249485074333702363766704906800458304641087938750217540466560000000000000000000000,1.0,0.22580645161290322,0.22580645161290322
2010-01-13_18-55-37.dimacs,2010-01-18_02-08-30.dimacs,523036262336414983340688928457363804162809813387975483805533433900620681896681121730116315349124818014465249107780480000000000000000000000,1.0,0.6000000000000001,0.6000000000000001
2010-01-18_02-08-30.dimacs,2010-01-18_04-57-17.dimacs,290575701298008324078160515809646557868227674104430824336407463278122601053711734294509064082847121119147360615433600000000000000000000000,0.33333333333333337,1.0,0.33333333333333337
2010-01-18_04-57-17.dimacs,2010-01-20_02-45-23.dimacs,290575701298008324078160515809646557868227674104430824336407463278122601053711734294509064082847121119147360615433600000000000000000000000,1.0,0.6000045167408508,0.6000045167408508
2010-01-20_02-45-23.dimacs,2010-01-20_02-47-37.dimacs,484289189815401866203344482407813947285323092632851477361131587059989169147342222992118716100506986370787613293993600000000000000000000000,1.0,0.5009834333491153,0.5009834333491153
2010-01-20_02-47-37.dimacs,2010-01-23_00-10-40.dimacs,966677054723923585615323847557352873408944292645319280016121638477942902222812006720299132427989415303772947035981440000000000000000000000,1.0,0.3333345855398997,0.3333345855398997
2010-01-23_00-10-40.dimacs,2010-01-23_23-37-52.dimacs,2900020269898497222301216591809710989296075061093567758174409789210040481738432355104637456570577064525924552629162880000000000000000000000,1.0,0.6,0.6
2010-01-23_23-37-52.dimacs,2010-01-29_09-11-47.dimacs,1933346846598998148200811061206473992864050040729045172116273192806693654492288236736424971047051376350616368419441920000000000000000000000,0.4,0.14285714285714288,0.14285714285714288
2010-01-29_09-11-47.dimacs,2010-02-21_13-10-26.dimacs,13533427926192987037405677428445317950048350285103316204813912349646855581446017657154974797329359634454314578936093440000000000000000000000,1.0,0.14285714285714285,0.14285714285714285
2010-02-21_13-10-26.dimacs,2010-03-15_15-38-09.dimacs,94733995483350909261839741999117225650338451995723213433697386447527989070122123600084823581305517441180202052552654080000000000000000000000,1.0,0.6,0.6
2010-03-15_15-38-09.dimacs,2010-03-15_23-55-26.dimacs,157889992472251515436399569998528709417230753326205355722828977412546648450203539333474705968842529068633670087587756800000000000000000000000,1.0,0.9941340345707517,0.9941340345707517
2010-03-15_23-55-26.dimacs,2010-03-18_18-35-37.dimacs,158821634690764247782286161231217728082577505665929120400472716475957324218988072790949365062401729580486773531057638400000000000000000000000,1.0,0.6363636363636364,0.6363636363636364
2010-03-18_18-35-37.dimacs,2010-03-18_22-45-35.dimacs,249576854514058103657878253363342144129764651760745760629314268747932938058409828671491859383774146483622072691662003200000000000000000000000,1.0,1.0,1.0
2010-03-18_22-45-35.dimacs,2010-03-19_14-48-51.dimacs,249576854514058103657878253363342144129764651760745760629314268747932938058409828671491859383774146483622072691662003200000000000000000000000,1.0,0.5019720404263628,0.5019720404263628
2010-03-19_14-48-51.dimacs,2010-03-26_13-13-24.dimacs,497192740659566664719304720521493145984607786656550575777322900458888746978171895419559466268033582517973558164973952000000000000000000000000,1.0,0.7333333333333334,0.7333333333333334
2010-03-26_13-13-24.dimacs,2010-03-26_14-06-56.dimacs,45199340059960605883573156411044831453146162423322779616120263678080795179833808674505406024366689319815778014997632000000000000000000000000,0.06666666666666667,0.037037037037037035,0.037037037037037035
2010-03-26_14-06-56.dimacs,2010-03-31_15-58-58.dimacs,36981278230876859359287127972673043916210496528173183322280215736611559692591298006413514019936382170758363830452608000000000000000000000000,0.0303030303030303,0.0303030303030303,0.0303030303030303
2010-03-31_15-58-58.dimacs,2010-04-06_18-48-32.dimacs,1220382181618936358856475223098210449234946385429715049635247119308181469855512834211645962657900611635026006404936064000000000000000000000000,1.0,0.9980365244576613,0.9980365244576613
2010-04-06_18-48-32.dimacs,2010-04-14_12-31-26.dimacs,1222783086302476621390372977810828454702832919241180251623833318396878684856852110726282569174064564705380464979278694400000000000000000000000,1.0,0.666749073048912,0.666749073048912
2010-04-14_12-31-26.dimacs,2010-04-18_22-09-30.dimacs,1833947935931775534089865100438015759864006890117637252977394661985343899124179009891509127165722009649903631835944396800000000000000000000000,1.0,0.5001017045685692,0.5001017045685692
2010-04-18_22-09-30.dimacs,2010-04-29_13-43-39.dimacs,3667149940058486488527045801176837663159290113559069496090241453368725159389200703013356044485529384137662179627377305600000000000000000000000,1.0,0.5094339622641509,0.5094339622641509
2010-04-29_13-43-39.dimacs,2010-05-02_18-45-02.dimacs,7198479511966658662664201017124903561016384296986321603436399889946016053615838417026217420656779902196151685935222118400000000000000000000000,1.0,1.0,1.0
2010-05-02_18-45-02.dimacs,2010-05-04_15-45-25.dimacs,7198479511966658662664201017124903561016384296986321603436399889946016053615838417026217420656779902196151685935222118400000000000000000000000,1.0,1.0,1.0
2010-05-04_15-45-25.dimacs,2010-05-09_00-13-40.dimacs,7198479511966658662664201017124903561016384296986321603436399889946016053615838417026217420656779902196151685935222118400000000000000000000000,1.0,1.0,1.0
